time,open,high,low,close,tick_volume,spread,real_volume
2024-04-16 17:50:00,154.629,154.666,154.395,154.527,947,21,0
2024-04-16 17:55:00,154.526,154.593,154.526,154.58,687,21,0
2024-04-16 18:00:00,154.579,154.587,154.495,154.513,854,21,0
2024-04-16 18:05:00,154.512,154.535,154.455,154.468,675,21,0
2024-04-16 18:10:00,154.467,154.563,154.456,154.56,679,21,0
2024-04-16 18:15:00,154.561,154.564,154.5,154.502,521,21,0
2024-04-16 18:20:00,154.503,154.542,154.497,154.524,434,21,0
2024-04-16 18:25:00,154.523,154.531,154.485,154.504,523,21,0
2024-04-16 18:30:00,154.504,154.554,154.489,154.544,614,21,0
2024-04-16 18:35:00,154.546,154.573,154.534,154.541,538,21,0
2024-04-16 18:40:00,154.541,154.599,154.537,154.591,379,22,0
2024-04-16 18:45:00,154.59,154.626,154.584,154.595,523,21,0
2024-04-16 18:50:00,154.596,154.602,154.552,154.561,467,21,0
2024-04-16 18:55:00,154.561,154.563,154.539,154.562,385,21,0
2024-04-16 19:00:00,154.561,154.588,154.527,154.579,454,23,0
2024-04-16 19:05:00,154.58,154.6,154.572,154.574,414,23,0
2024-04-16 19:10:00,154.575,154.594,154.566,154.589,447,23,0
2024-04-16 19:15:00,154.588,154.588,154.561,154.578,368,22,0
2024-04-16 19:20:00,154.577,154.587,154.565,154.583,283,22,0
2024-04-16 19:25:00,154.584,154.638,154.583,154.63,284,22,0
2024-04-16 19:30:00,154.631,154.637,154.613,154.633,229,21,0
2024-04-16 19:35:00,154.633,154.638,154.617,154.622,248,22,0
2024-04-16 19:40:00,154.622,154.625,154.588,154.621,349,21,0
2024-04-16 19:45:00,154.62,154.623,154.578,154.595,348,21,0
2024-04-16 19:50:00,154.595,154.597,154.573,154.583,306,21,0
2024-04-16 19:55:00,154.584,154.594,154.564,154.572,494,22,0
2024-04-16 20:00:00,154.57,154.628,154.567,154.612,532,21,0
2024-04-16 20:05:00,154.613,154.635,154.601,154.632,307,21,0
2024-04-16 20:10:00,154.631,154.638,154.613,154.633,322,22,0
2024-04-16 20:15:00,154.634,154.667,154.633,154.666,134,22,0
2024-04-16 20:20:00,154.667,154.69,154.654,154.665,310,22,0
2024-04-16 20:25:00,154.666,154.721,154.655,154.718,342,21,0
2024-04-16 20:30:00,154.717,154.775,154.705,154.737,896,21,0
2024-04-16 20:35:00,154.737,154.738,154.66,154.696,694,21,0
2024-04-16 20:40:00,154.697,154.697,154.656,154.68,540,21,0
2024-04-16 20:45:00,154.68,154.726,154.665,154.726,552,21,0
2024-04-16 20:50:00,154.725,154.733,154.7,154.72,573,22,0
2024-04-16 20:55:00,154.721,154.738,154.679,154.691,398,21,0
2024-04-16 21:00:00,154.688,154.725,154.686,154.696,423,21,0
2024-04-16 21:05:00,154.697,154.704,154.563,154.613,818,22,0
2024-04-16 21:10:00,154.612,154.648,154.584,154.639,824,21,0
2024-04-16 21:15:00,154.638,154.669,154.638,154.654,749,21,0
2024-04-16 21:20:00,154.653,154.679,154.644,154.661,499,22,0
2024-04-16 21:25:00,154.66,154.687,154.637,154.654,394,21,0
2024-04-16 21:30:00,154.653,154.671,154.632,154.641,309,21,0
2024-04-16 21:35:00,154.639,154.642,154.594,154.636,357,21,0
2024-04-16 21:40:00,154.637,154.657,154.598,154.612,421,21,0
2024-04-16 21:45:00,154.613,154.635,154.607,154.632,330,21,0
2024-04-16 21:50:00,154.632,154.633,154.586,154.603,444,21,0
2024-04-16 21:55:00,154.603,154.637,154.603,154.635,477,21,0
2024-04-16 22:00:00,154.634,154.656,154.632,154.65,447,22,0
2024-04-16 22:05:00,154.65,154.676,154.649,154.674,335,21,0
2024-04-16 22:10:00,154.671,154.679,154.661,154.671,289,21,0
2024-04-16 22:15:00,154.671,154.684,154.671,154.674,208,22,0
2024-04-16 22:20:00,154.674,154.683,154.658,154.66,365,21,0
2024-04-16 22:25:00,154.661,154.672,154.656,154.67,330,21,0
2024-04-16 22:30:00,154.67,154.682,154.664,154.682,307,21,0
2024-04-16 22:35:00,154.681,154.688,154.677,154.683,385,22,0
2024-04-16 22:40:00,154.684,154.689,154.677,154.682,400,22,0
2024-04-16 22:45:00,154.683,154.685,154.673,154.681,180,21,0
2024-04-16 22:50:00,154.681,154.683,154.67,154.677,201,21,0
2024-04-16 22:55:00,154.675,154.678,154.613,154.621,334,21,0
2024-04-16 23:00:00,154.62,154.647,154.62,154.632,128,21,0
2024-04-16 23:05:00,154.632,154.649,154.629,154.648,46,23,0
2024-04-16 23:10:00,154.651,154.655,154.641,154.645,83,22,0
2024-04-16 23:15:00,154.645,154.649,154.645,154.646,51,24,0
2024-04-16 23:20:00,154.646,154.662,154.646,154.66,104,23,0
2024-04-16 23:25:00,154.66,154.662,154.655,154.659,74,21,0
2024-04-16 23:30:00,154.667,154.698,154.667,154.698,175,22,0
2024-04-16 23:35:00,154.699,154.702,154.683,154.697,80,21,0
2024-04-16 23:40:00,154.693,154.705,154.681,154.702,165,22,0
2024-04-16 23:45:00,154.702,154.704,154.695,154.701,80,22,0
2024-04-16 23:50:00,154.701,154.717,154.696,154.708,238,21,0
2024-04-16 23:55:00,154.708,154.722,154.679,154.679,140,22,0
2024-04-17 00:00:00,154.674,154.674,154.584,154.649,11,89,0
2024-04-17 00:05:00,154.636,154.646,154.629,154.645,8,48,0
2024-04-17 00:10:00,154.646,154.67,154.629,154.656,32,25,0
2024-04-17 00:15:00,154.656,154.67,154.651,154.651,69,30,0
2024-04-17 00:20:00,154.654,154.655,154.649,154.652,22,35,0
2024-04-17 00:25:00,154.65,154.655,154.649,154.65,17,32,0
2024-04-17 00:30:00,154.651,154.655,154.651,154.654,16,31,0
2024-04-17 00:35:00,154.654,154.678,154.651,154.654,22,22,0
2024-04-17 00:40:00,154.654,154.672,154.645,154.658,116,29,0
2024-04-17 00:45:00,154.66,154.675,154.652,154.671,101,34,0
2024-04-17 00:50:00,154.672,154.682,154.655,154.657,82,25,0
2024-04-17 00:55:00,154.658,154.661,154.635,154.656,237,32,0
2024-04-17 01:00:00,154.656,154.69,154.639,154.654,137,25,0
2024-04-17 01:05:00,154.653,154.705,154.653,154.705,70,25,0
2024-04-17 01:10:00,154.701,154.711,154.686,154.689,78,25,0
2024-04-17 01:15:00,154.688,154.688,154.652,154.663,89,21,0
2024-04-17 01:20:00,154.66,154.684,154.655,154.682,203,26,0
2024-04-17 01:25:00,154.681,154.685,154.676,154.681,140,29,0
2024-04-17 01:30:00,154.682,154.705,154.682,154.702,112,25,0
2024-04-17 01:35:00,154.703,154.705,154.69,154.692,68,21,0
2024-04-17 01:40:00,154.692,154.693,154.689,154.693,80,24,0
2024-04-17 01:45:00,154.692,154.705,154.661,154.68,119,24,0
2024-04-17 01:50:00,154.676,154.685,154.662,154.67,130,22,0
2024-04-17 01:55:00,154.671,154.677,154.661,154.672,66,24,0
2024-04-17 02:00:00,154.67,154.683,154.653,154.682,75,23,0
2024-04-17 02:05:00,154.682,154.686,154.669,154.686,102,25,0
2024-04-17 02:10:00,154.685,154.71,154.683,154.684,178,21,0
2024-04-17 02:15:00,154.683,154.712,154.682,154.709,106,25,0
2024-04-17 02:20:00,154.708,154.71,154.684,154.69,87,26,0
2024-04-17 02:25:00,154.69,154.694,154.673,154.683,87,25,0
2024-04-17 02:30:00,154.686,154.69,154.64,154.668,131,21,0
2024-04-17 02:35:00,154.668,154.671,154.658,154.661,91,24,0
2024-04-17 02:40:00,154.661,154.699,154.661,154.698,90,22,0
2024-04-17 02:45:00,154.698,154.699,154.672,154.683,142,22,0
2024-04-17 02:50:00,154.683,154.688,154.655,154.668,75,22,0
2024-04-17 02:55:00,154.667,154.704,154.666,154.688,100,24,0
2024-04-17 03:00:00,154.689,154.697,154.669,154.683,287,22,0
2024-04-17 03:05:00,154.684,154.69,154.631,154.675,302,21,0
2024-04-17 03:10:00,154.674,154.686,154.647,154.65,291,21,0
2024-04-17 03:15:00,154.651,154.651,154.624,154.626,236,21,0
2024-04-17 03:20:00,154.627,154.63,154.601,154.602,299,21,0
2024-04-17 03:25:00,154.603,154.636,154.601,154.624,245,22,0
2024-04-17 03:30:00,154.625,154.65,154.622,154.64,288,21,0
2024-04-17 03:35:00,154.639,154.647,154.635,154.641,160,21,0
2024-04-17 03:40:00,154.642,154.65,154.629,154.641,198,21,0
2024-04-17 03:45:00,154.64,154.689,154.636,154.677,362,21,0
2024-04-17 03:50:00,154.679,154.721,154.668,154.721,435,21,0
2024-04-17 03:55:00,154.72,154.724,154.679,154.683,437,21,0
2024-04-17 04:00:00,154.684,154.707,154.673,154.682,378,21,0
2024-04-17 04:05:00,154.681,154.697,154.655,154.659,273,22,0
2024-04-17 04:10:00,154.658,154.687,154.653,154.686,201,22,0
2024-04-17 04:15:00,154.686,154.687,154.664,154.67,265,21,0
2024-04-17 04:20:00,154.669,154.67,154.629,154.634,327,21,0
2024-04-17 04:25:00,154.634,154.646,154.611,154.614,286,21,0
2024-04-17 04:30:00,154.615,154.625,154.604,154.607,366,23,0
2024-04-17 04:35:00,154.607,154.656,154.607,154.654,254,21,0
2024-04-17 04:40:00,154.654,154.655,154.637,154.65,236,22,0
2024-04-17 04:45:00,154.651,154.659,154.647,154.651,169,21,0
2024-04-17 04:50:00,154.651,154.677,154.644,154.676,220,21,0
2024-04-17 04:55:00,154.675,154.678,154.658,154.673,234,21,0
2024-04-17 05:00:00,154.674,154.685,154.657,154.669,220,21,0
2024-04-17 05:05:00,154.668,154.684,154.664,154.674,204,21,0
2024-04-17 05:10:00,154.674,154.677,154.644,154.659,145,21,0
2024-04-17 05:15:00,154.66,154.675,154.645,154.649,165,22,0
2024-04-17 05:20:00,154.649,154.649,154.619,154.641,135,21,0
2024-04-17 05:25:00,154.641,154.641,154.626,154.637,122,21,0
2024-04-17 05:30:00,154.638,154.646,154.631,154.644,157,21,0
2024-04-17 05:35:00,154.644,154.649,154.626,154.638,149,22,0
2024-04-17 05:40:00,154.638,154.651,154.629,154.634,166,21,0
2024-04-17 05:45:00,154.637,154.637,154.617,154.623,164,21,0
2024-04-17 05:50:00,154.623,154.65,154.622,154.646,215,22,0
2024-04-17 05:55:00,154.646,154.674,154.646,154.674,165,21,0
2024-04-17 06:00:00,154.674,154.674,154.643,154.643,211,21,0
2024-04-17 06:05:00,154.644,154.658,154.631,154.646,142,21,0
2024-04-17 06:10:00,154.647,154.648,154.628,154.634,151,21,0
2024-04-17 06:15:00,154.632,154.645,154.63,154.641,77,22,0
2024-04-17 06:20:00,154.642,154.643,154.628,154.634,151,22,0
2024-04-17 06:25:00,154.633,154.637,154.626,154.63,125,21,0
2024-04-17 06:30:00,154.631,154.634,154.617,154.618,118,21,0
2024-04-17 06:35:00,154.618,154.618,154.599,154.606,130,23,0
2024-04-17 06:40:00,154.606,154.626,154.597,154.602,120,21,0
2024-04-17 06:45:00,154.603,154.631,154.592,154.629,177,21,0
2024-04-17 06:50:00,154.628,154.653,154.626,154.63,156,22,0
2024-04-17 06:55:00,154.63,154.64,154.627,154.638,145,21,0
2024-04-17 07:00:00,154.636,154.643,154.618,154.619,103,21,0
2024-04-17 07:05:00,154.618,154.623,154.603,154.611,192,22,0
2024-04-17 07:10:00,154.61,154.623,154.607,154.618,130,21,0
2024-04-17 07:15:00,154.619,154.62,154.602,154.604,111,22,0
2024-04-17 07:20:00,154.605,154.612,154.599,154.602,84,22,0
2024-04-17 07:25:00,154.603,154.612,154.587,154.592,72,22,0
2024-04-17 07:30:00,154.592,154.623,154.592,154.623,127,21,0
2024-04-17 07:35:00,154.622,154.626,154.613,154.616,108,21,0
2024-04-17 07:40:00,154.615,154.626,154.612,154.621,133,21,0
2024-04-17 07:45:00,154.62,154.627,154.619,154.626,118,22,0
2024-04-17 07:50:00,154.626,154.632,154.621,154.629,116,21,0
2024-04-17 07:55:00,154.629,154.64,154.627,154.636,121,23,0
2024-04-17 08:00:00,154.636,154.64,154.608,154.626,190,21,0
2024-04-17 08:05:00,154.625,154.635,154.625,154.626,157,21,0
2024-04-17 08:10:00,154.627,154.63,154.62,154.625,128,21,0
2024-04-17 08:15:00,154.626,154.639,154.624,154.637,185,21,0
2024-04-17 08:20:00,154.638,154.652,154.636,154.65,120,21,0
2024-04-17 08:25:00,154.65,154.668,154.65,154.667,106,21,0
2024-04-17 08:30:00,154.667,154.668,154.648,154.663,167,21,0
2024-04-17 08:35:00,154.663,154.664,154.648,154.649,133,22,0
2024-04-17 08:40:00,154.649,154.65,154.636,154.637,140,22,0
2024-04-17 08:45:00,154.636,154.637,154.612,154.628,236,22,0
2024-04-17 08:50:00,154.631,154.642,154.612,154.613,207,21,0
2024-04-17 08:55:00,154.613,154.624,154.593,154.608,250,21,0
2024-04-17 09:00:00,154.608,154.635,154.584,154.608,456,21,0
2024-04-17 09:05:00,154.609,154.61,154.478,154.482,630,21,0
2024-04-17 09:10:00,154.481,154.523,154.443,154.5,729,21,0
2024-04-17 09:15:00,154.496,154.546,154.492,154.531,426,21,0
2024-04-17 09:20:00,154.532,154.536,154.5,154.52,440,21,0
2024-04-17 09:25:00,154.519,154.575,154.515,154.574,333,21,0
2024-04-17 09:30:00,154.574,154.601,154.554,154.565,494,21,0
2024-04-17 09:35:00,154.566,154.566,154.505,154.518,483,21,0
2024-04-17 09:40:00,154.525,154.541,154.486,154.489,439,21,0
2024-04-17 09:45:00,154.49,154.518,154.477,154.479,429,21,0
2024-04-17 09:50:00,154.48,154.48,154.445,154.456,595,21,0
2024-04-17 09:55:00,154.457,154.481,154.453,154.465,411,21,0
2024-04-17 10:00:00,154.464,154.529,154.463,154.528,566,21,0
2024-04-17 10:05:00,154.527,154.538,154.512,154.526,523,22,0
2024-04-17 10:10:00,154.525,154.537,154.51,154.53,478,21,0
2024-04-17 10:15:00,154.529,154.549,154.51,154.516,408,22,0
2024-04-17 10:20:00,154.516,154.561,154.497,154.559,386,21,0
2024-04-17 10:25:00,154.559,154.592,154.535,154.574,411,21,0
2024-04-17 10:30:00,154.575,154.614,154.574,154.613,411,21,0
2024-04-17 10:35:00,154.613,154.625,154.586,154.593,386,21,0
2024-04-17 10:40:00,154.593,154.593,154.544,154.563,403,21,0
2024-04-17 10:45:00,154.563,154.582,154.546,154.547,305,22,0
2024-04-17 10:50:00,154.547,154.569,154.535,154.559,271,21,0
2024-04-17 10:55:00,154.561,154.621,154.559,154.601,371,21,0
2024-04-17 11:00:00,154.603,154.62,154.593,154.6,281,22,0
2024-04-17 11:05:00,154.599,154.636,154.597,154.615,449,21,0
2024-04-17 11:10:00,154.616,154.619,154.571,154.58,392,21,0
2024-04-17 11:15:00,154.58,154.611,154.57,154.581,356,21,0
2024-04-17 11:20:00,154.582,154.583,154.526,154.533,381,21,0
2024-04-17 11:25:00,154.533,154.549,154.525,154.539,346,21,0
2024-04-17 11:30:00,154.539,154.544,154.511,154.518,307,21,0
2024-04-17 11:35:00,154.519,154.527,154.48,154.48,319,21,0
2024-04-17 11:40:00,154.483,154.503,154.46,154.466,304,21,0
2024-04-17 11:45:00,154.467,154.52,154.463,154.516,324,21,0
2024-04-17 11:50:00,154.515,154.536,154.513,154.519,315,23,0
2024-04-17 11:55:00,154.522,154.557,154.522,154.553,333,21,0
2024-04-17 12:00:00,154.551,154.574,154.487,154.555,579,21,0
2024-04-17 12:05:00,154.555,154.56,154.527,154.556,466,21,0
2024-04-17 12:10:00,154.556,154.556,154.522,154.526,221,21,0
2024-04-17 12:15:00,154.523,154.529,154.514,154.516,211,22,0
2024-04-17 12:20:00,154.516,154.537,154.516,154.532,205,21,0
2024-04-17 12:25:00,154.532,154.535,154.496,154.514,320,21,0
2024-04-17 12:30:00,154.514,154.554,154.506,154.549,261,21,0
2024-04-17 12:35:00,154.549,154.551,154.533,154.545,229,21,0
2024-04-17 12:40:00,154.545,154.556,154.534,154.551,174,21,0
2024-04-17 12:45:00,154.551,154.571,154.549,154.554,113,21,0
2024-04-17 12:50:00,154.559,154.576,154.554,154.572,121,21,0
2024-04-17 12:55:00,154.574,154.587,154.571,154.584,224,22,0
2024-04-17 13:00:00,154.583,154.597,154.581,154.581,255,21,0
2024-04-17 13:05:00,154.58,154.581,154.536,154.546,302,21,0
2024-04-17 13:10:00,154.546,154.57,154.546,154.563,351,21,0
2024-04-17 13:15:00,154.562,154.575,154.548,154.575,253,21,0
2024-04-17 13:20:00,154.576,154.594,154.568,154.589,249,21,0
2024-04-17 13:25:00,154.59,154.591,154.575,154.587,255,21,0
2024-04-17 13:30:00,154.587,154.597,154.575,154.579,164,22,0
2024-04-17 13:35:00,154.578,154.617,154.578,154.611,174,21,0
2024-04-17 13:40:00,154.611,154.615,154.601,154.601,165,22,0
2024-04-17 13:45:00,154.601,154.612,154.592,154.604,139,21,0
2024-04-17 13:50:00,154.604,154.623,154.604,154.618,127,21,0
2024-04-17 13:55:00,154.618,154.625,154.613,154.614,195,21,0
2024-04-17 14:00:00,154.617,154.628,154.609,154.618,125,21,0
2024-04-17 14:05:00,154.618,154.618,154.58,154.591,190,21,0
2024-04-17 14:10:00,154.591,154.615,154.588,154.603,219,21,0
2024-04-17 14:15:00,154.604,154.606,154.59,154.602,243,21,0
2024-04-17 14:20:00,154.602,154.64,154.594,154.637,249,21,0
2024-04-17 14:25:00,154.636,154.646,154.619,154.636,144,21,0
2024-04-17 14:30:00,154.637,154.639,154.609,154.618,143,21,0
2024-04-17 14:35:00,154.619,154.628,154.606,154.626,109,21,0
2024-04-17 14:40:00,154.627,154.628,154.605,154.614,151,22,0
2024-04-17 14:45:00,154.614,154.614,154.598,154.603,177,21,0
2024-04-17 14:50:00,154.603,154.614,154.601,154.606,219,22,0
2024-04-17 14:55:00,154.607,154.635,154.606,154.621,255,21,0
2024-04-17 15:00:00,154.619,154.639,154.616,154.639,417,21,0
2024-04-17 15:05:00,154.636,154.669,154.614,154.665,374,21,0
2024-04-17 15:10:00,154.666,154.673,154.652,154.652,304,21,0
2024-04-17 15:15:00,154.652,154.661,154.643,154.653,204,21,0
2024-04-17 15:20:00,154.653,154.69,154.653,154.664,405,21,0
2024-04-17 15:25:00,154.663,154.674,154.652,154.653,296,22,0
2024-04-17 15:30:00,154.654,154.661,154.631,154.639,400,21,0
2024-04-17 15:35:00,154.638,154.654,154.625,154.652,323,21,0
2024-04-17 15:40:00,154.652,154.664,154.64,154.646,423,21,0
2024-04-17 15:45:00,154.645,154.664,154.634,154.651,446,21,0
2024-04-17 15:50:00,154.651,154.651,154.628,154.63,301,22,0
2024-04-17 15:55:00,154.629,154.63,154.597,154.616,222,21,0
2024-04-17 16:00:00,154.617,154.637,154.613,154.614,443,21,0
2024-04-17 16:05:00,154.615,154.619,154.579,154.579,301,21,0
2024-04-17 16:10:00,154.579,154.581,154.517,154.549,336,21,0
2024-04-17 16:15:00,154.549,154.57,154.536,154.566,379,21,0
2024-04-17 16:20:00,154.566,154.57,154.551,154.555,315,21,0
2024-04-17 16:25:00,154.555,154.585,154.539,154.573,429,21,0
2024-04-17 16:30:00,154.573,154.613,154.566,154.606,439,21,0
2024-04-17 16:35:00,154.61,154.618,154.58,154.618,442,21,0
2024-04-17 16:40:00,154.619,154.639,154.598,154.623,440,21,0
2024-04-17 16:45:00,154.624,154.645,154.615,154.616,702,21,0
2024-04-17 16:50:00,154.616,154.646,154.611,154.64,499,21,0
2024-04-17 16:55:00,154.641,154.648,154.63,154.641,387,21,0
2024-04-17 17:00:00,154.64,154.686,154.638,154.683,530,21,0
2024-04-17 17:05:00,154.683,154.69,154.672,154.684,390,21,0
2024-04-17 17:10:00,154.685,154.697,154.635,154.644,353,21,0
2024-04-17 17:15:00,154.644,154.687,154.636,154.684,341,21,0
2024-04-17 17:20:00,154.685,154.699,154.672,154.684,289,21,0
2024-04-17 17:25:00,154.684,154.684,154.661,154.664,198,21,0
2024-04-17 17:30:00,154.664,154.684,154.648,154.659,271,21,0
2024-04-17 17:35:00,154.659,154.67,154.649,154.65,191,21,0
2024-04-17 17:40:00,154.649,154.685,154.646,154.684,294,22,0
2024-04-17 17:45:00,154.685,154.689,154.654,154.669,247,22,0
2024-04-17 17:50:00,154.669,154.676,154.639,154.641,201,21,0
2024-04-17 17:55:00,154.641,154.664,154.64,154.644,260,21,0
2024-04-17 18:00:00,154.642,154.654,154.616,154.622,325,21,0
2024-04-17 18:05:00,154.621,154.627,154.605,154.609,255,22,0
2024-04-17 18:10:00,154.609,154.624,154.6,154.623,330,21,0
2024-04-17 18:15:00,154.623,154.646,154.622,154.644,445,21,0
2024-04-17 18:20:00,154.643,154.655,154.635,154.644,335,21,0
2024-04-17 18:25:00,154.645,154.664,154.641,154.643,456,22,0
2024-04-17 18:30:00,154.644,154.666,154.636,154.638,351,21,0
2024-04-17 18:35:00,154.638,154.646,154.577,154.583,434,21,0
2024-04-17 18:40:00,154.583,154.619,154.58,154.603,433,21,0
2024-04-17 18:45:00,154.603,154.615,154.577,154.584,339,21,0
2024-04-17 18:50:00,154.584,154.603,154.573,154.602,279,21,0
2024-04-17 18:55:00,154.602,154.605,154.589,154.603,259,21,0
2024-04-17 19:00:00,154.603,154.603,154.534,154.534,403,21,0
2024-04-17 19:05:00,154.535,154.559,154.53,154.546,491,21,0
2024-04-17 19:10:00,154.546,154.556,154.524,154.546,364,21,0
2024-04-17 19:15:00,154.546,154.569,154.544,154.558,316,21,0
2024-04-17 19:20:00,154.558,154.561,154.469,154.47,326,22,0
2024-04-17 19:25:00,154.47,154.47,154.238,154.361,1142,21,0
2024-04-17 19:30:00,154.362,154.456,154.315,154.416,659,21,0
2024-04-17 19:35:00,154.415,154.446,154.397,154.398,640,21,0
2024-04-17 19:40:00,154.398,154.405,154.316,154.351,710,21,0
2024-04-17 19:45:00,154.351,154.387,154.284,154.329,629,21,0
2024-04-17 19:50:00,154.328,154.329,154.235,154.294,652,21,0
2024-04-17 19:55:00,154.293,154.339,154.246,154.265,574,21,0
2024-04-17 20:00:00,154.266,154.32,154.195,154.242,837,21,0
2024-04-17 20:05:00,154.25,154.265,154.159,154.256,836,21,0
2024-04-17 20:10:00,154.256,154.311,154.234,154.288,612,21,0
2024-04-17 20:15:00,154.288,154.343,154.288,154.342,589,21,0
2024-04-17 20:20:00,154.343,154.366,154.324,154.341,469,21,0
2024-04-17 20:25:00,154.339,154.397,154.326,154.394,608,21,0
2024-04-17 20:30:00,154.396,154.436,154.354,154.361,560,21,0
2024-04-17 20:35:00,154.362,154.373,154.338,154.347,471,21,0
2024-04-17 20:40:00,154.349,154.375,154.325,154.327,499,21,0
2024-04-17 20:45:00,154.328,154.339,154.291,154.297,518,21,0
2024-04-17 20:50:00,154.298,154.298,154.25,154.275,390,21,0
2024-04-17 20:55:00,154.275,154.302,154.252,154.302,371,21,0
2024-04-17 21:00:00,154.301,154.309,154.269,154.269,250,21,0
2024-04-17 21:05:00,154.27,154.27,154.149,154.185,565,21,0
2024-04-17 21:10:00,154.185,154.235,154.176,154.227,348,21,0
2024-04-17 21:15:00,154.227,154.266,154.225,154.261,500,21,0
2024-04-17 21:20:00,154.262,154.296,154.262,154.287,388,22,0
2024-04-17 21:25:00,154.286,154.305,154.269,154.279,383,21,0
2024-04-17 21:30:00,154.279,154.304,154.274,154.301,242,22,0
2024-04-17 21:35:00,154.302,154.303,154.281,154.283,278,22,0
2024-04-17 21:40:00,154.285,154.32,154.285,154.313,318,21,0
2024-04-17 21:45:00,154.313,154.323,154.305,154.316,181,22,0
2024-04-17 21:50:00,154.316,154.317,154.291,154.302,209,23,0
2024-04-17 21:55:00,154.303,154.339,154.302,154.338,365,21,0
2024-04-17 22:00:00,154.338,154.351,154.326,154.346,392,21,0
2024-04-17 22:05:00,154.348,154.366,154.344,154.365,271,22,0
2024-04-17 22:10:00,154.366,154.39,154.359,154.387,206,21,0
2024-04-17 22:15:00,154.388,154.389,154.341,154.346,224,21,0
2024-04-17 22:20:00,154.346,154.349,154.324,154.334,208,21,0
2024-04-17 22:25:00,154.333,154.354,154.328,154.354,139,21,0
2024-04-17 22:30:00,154.354,154.354,154.347,154.35,233,22,0
2024-04-17 22:35:00,154.35,154.353,154.344,154.352,194,23,0
2024-04-17 22:40:00,154.351,154.364,154.351,154.361,168,23,0
2024-04-17 22:45:00,154.361,154.361,154.322,154.323,181,21,0
2024-04-17 22:50:00,154.323,154.367,154.323,154.336,301,22,0
2024-04-17 22:55:00,154.335,154.342,154.3,154.323,294,21,0
2024-04-17 23:00:00,154.323,154.327,154.296,154.323,148,22,0
2024-04-17 23:05:00,154.322,154.337,154.32,154.335,139,24,0
2024-04-17 23:10:00,154.336,154.355,154.333,154.351,151,23,0
2024-04-17 23:15:00,154.35,154.352,154.336,154.337,72,21,0
2024-04-17 23:20:00,154.338,154.345,154.329,154.338,88,22,0
2024-04-17 23:25:00,154.339,154.377,154.338,154.369,167,22,0
2024-04-17 23:30:00,154.37,154.383,154.369,154.381,122,24,0
2024-04-17 23:35:00,154.381,154.394,154.379,154.385,93,21,0
2024-04-17 23:40:00,154.385,154.394,154.374,154.386,123,24,0
2024-04-17 23:45:00,154.382,154.388,154.353,154.364,194,22,0
2024-04-17 23:50:00,154.364,154.385,154.356,154.365,277,26,0
2024-04-17 23:55:00,154.365,154.39,154.358,154.362,131,27,0
2024-04-18 00:00:00,154.361,154.361,154.317,154.32,38,40,0
2024-04-18 00:05:00,154.323,154.324,154.32,154.321,20,35,0
2024-04-18 00:10:00,154.321,154.331,154.319,154.322,25,24,0
2024-04-18 00:15:00,154.322,154.322,154.316,154.321,12,26,0
2024-04-18 00:20:00,154.321,154.322,154.316,154.316,16,27,0
2024-04-18 00:25:00,154.31,154.323,154.301,154.323,24,29,0
2024-04-18 00:30:00,154.322,154.328,154.308,154.328,40,25,0
2024-04-18 00:35:00,154.328,154.33,154.323,154.323,15,22,0
2024-04-18 00:40:00,154.323,154.327,154.315,154.316,114,25,0
2024-04-18 00:45:00,154.315,154.321,154.314,154.32,104,26,0
2024-04-18 00:50:00,154.321,154.324,154.31,154.318,100,27,0
2024-04-18 00:55:00,154.319,154.319,154.31,154.315,80,31,0
2024-04-18 01:00:00,154.322,154.328,154.283,154.285,270,28,0
2024-04-18 01:05:00,154.285,154.296,154.285,154.291,260,36,0
2024-04-18 01:10:00,154.29,154.318,154.286,154.311,261,23,0
2024-04-18 01:15:00,154.311,154.315,154.285,154.285,28,27,0
2024-04-18 01:20:00,154.285,154.285,154.247,154.259,65,24,0
2024-04-18 01:25:00,154.269,154.269,154.247,154.254,66,22,0
2024-04-18 01:30:00,154.255,154.259,154.237,154.239,124,22,0
2024-04-18 01:35:00,154.24,154.294,154.24,154.273,178,21,0
2024-04-18 01:40:00,154.273,154.284,154.27,154.276,117,21,0
2024-04-18 01:45:00,154.277,154.28,154.251,154.256,73,23,0
2024-04-18 01:50:00,154.26,154.264,154.252,154.257,120,21,0
2024-04-18 01:55:00,154.257,154.276,154.256,154.268,90,23,0
2024-04-18 02:00:00,154.265,154.336,154.265,154.31,188,22,0
2024-04-18 02:05:00,154.31,154.311,154.297,154.299,66,25,0
2024-04-18 02:10:00,154.299,154.299,154.254,154.257,108,21,0
2024-04-18 02:15:00,154.256,154.26,154.199,154.201,175,21,0
2024-04-18 02:20:00,154.201,154.244,154.164,154.194,343,21,0
2024-04-18 02:25:00,154.195,154.227,154.195,154.226,93,23,0
2024-04-18 02:30:00,154.227,154.253,154.222,154.253,111,21,0
2024-04-18 02:35:00,154.254,154.271,154.254,154.267,76,23,0
2024-04-18 02:40:00,154.266,154.284,154.266,154.282,158,23,0
2024-04-18 02:45:00,154.283,154.3,154.28,154.291,187,21,0
2024-04-18 02:50:00,154.291,154.316,154.29,154.311,203,21,0
2024-04-18 02:55:00,154.31,154.357,154.31,154.326,254,22,0
2024-04-18 03:00:00,154.328,154.377,154.304,154.374,491,21,0
